feature,importance_baseline,importance_degraded,importance_delta,abs_importance_delta
id_33,0.008228404585344795,-0.0055344496036771424,-0.013762854189021938,0.013762854189021938
id_02,0.010600706713780883,-0.0027672248018385712,-0.013367931515619455,0.013367931515619455
id_30,0.012989833680007353,0.0,-0.012989833680007353,0.012989833680007353
C1,0.0070505773882440686,0.01972473051049317,0.012674153122249104,0.012674153122249104
id_20,0.010600706713780883,-0.0018493263533364928,-0.012450033067117375,0.012450033067117375
C8,0.0011695906432748575,0.013591242632583397,0.01242165198930854,0.01242165198930854
V222,0.0,-0.012367593231159916,-0.012367593231159916,0.012367593231159916
D5,0.004686599126925299,-0.0073770968218992245,-0.012063695948824523,0.012063695948824523
M9,0.011795270196894117,0.0,-0.011795270196894117,0.011795270196894117
D10,0.01063435764988511,0.0,-0.01063435764988511,0.01063435764988511
M7,0.010609119132676073,0.0,-0.010609119132676073,0.010609119132676073
D4,0.005864426324026025,-0.004616551155175064,-0.010480977479201087,0.010480977479201087
V73,0.0,-0.009611492648972394,-0.009611492648972394,0.009611492648972394
V74,0.0,-0.009611492648972394,-0.009611492648972394,0.009611492648972394
M2,0.00942296806845803,0.0,-0.00942296806845803,0.00942296806845803
V183,0.0,0.00926671402636355,0.00926671402636355,0.00926671402636355
D3,0.0035087719298245723,-0.0055344496036771424,-0.009043221533501716,0.009043221533501716
V16,0.0035087719298245723,-0.0055344496036771424,-0.009043221533501716,0.009043221533501716
V257,0.0,0.008824690188649434,0.008824690188649434,0.008824690188649434
V231,0.0,0.008824690188649434,0.008824690188649434,0.008824690188649434
V233,0.0,0.00838266635093532,0.00838266635093532,0.00838266635093532
V258,0.0,0.00838266635093532,0.00838266635093532,0.00838266635093532
V170,0.0,0.00838266635093532,0.00838266635093532,0.00838266635093532
V184,0.0,0.00838266635093532,0.00838266635093532,0.00838266635093532
V34,0.0,-0.008301674405515713,-0.008301674405515713,0.008301674405515713
V78,0.0,-0.008301674405515713,-0.008301674405515713,0.008301674405515713
V202,0.0,-0.008301674405515713,-0.008301674405515713,0.008301674405515713
V263,0.0,-0.008301674405515713,-0.008301674405515713,0.008301674405515713
V262,0.0,-0.008301674405515713,-0.008301674405515713,0.008301674405515713
V219,0.0,-0.008301674405515713,-0.008301674405515713,0.008301674405515713
